m/z	id	match_form	mz_difference	name	pathway
413.208	C14782	M+NaCl[1+]	0.0015	11,12,15-THETA; 11,12,15-Trihydroxyicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12,15-Trihydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,13E)-(15S)-11,12,15-Trihydroxyicosa-5,8,12-trienoic acid	Arachidonic acid metabolism
413.208	C14814	M+NaCl[1+]	0.0015	11,14,15-THETA; 11,14,15-Trihydroxyicosatrienoic acid; (5Z,8Z,12E)-11,14,15-Trihydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-11,14,15-Trihydroxyicosa-5,8,12-trienoic acid	Arachidonic acid metabolism
413.2089	C00639	M+NaCl[1+]	0.0024	Prostaglandin F2alpha; (5Z,13E)-(15S)-9alpha,11alpha,15-Trihydroxyprosta-5,13-dienoate; (+)-Prostaglandin F2a; 7-[3,5-Dihydroxy-2-(3-hydroxy-1-octenyl)cyclopentyl]-5-heptenoic acid; 9a,11a-PGF2; Amoglandin; Cyclosin; Dinoprost; Enzaprost; Enzaprost F; Panacelan; PGF2a; 9,11,15-Trihydroxy-(5Z,9a,11a,13E,15S)-prosta-5,13-dien-1-oic acid; Prostaglandin F2a; Prostin F 2 alpha; Protamodin; U 14583	Prostaglandin formation from arachidonate$Arachidonic acid metabolism
413.2089	C04741	M+NaCl[1+]	0.0024	Alprostadil; Prostaglandin E1; (13E)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate	Prostaglandin formation from arachidonate$Prostaglandin formation from dihomo gama-linoleic acid$Arachidonic acid metabolism
413.2089	C04843	M+NaCl[1+]	0.0024	(5Z,9E,14Z)-(8xi,11xi,12S)-8,11,12-Trihydroxyicosa-5,9,14-trienoate; (5Z,9E,14Z)-(8xi,11xi,12S)-8,11,12-Trihydroxyicosa-5,9,14-trienoic acid; Trioxilin A3	Arachidonic acid metabolism
413.2089	C05959	M+NaCl[1+]	0.0024	11-epi-Prostaglandin F2alpha; 11-epi-Prostaglandin F2a; 11-epi-PGF2alpha; 11-epi-PGF2a	Prostaglandin formation from arachidonate
413.2089	C06429	M+HCOOK[1+]	0.0001	(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoic acid; 4,7,10,13,16,19-Docosahexaenoic acid; Docosahexaenoic acid	De novo fatty acid biosynthesis
413.2089	C14782	M+NaCl[1+]	0.0024	11,12,15-THETA; 11,12,15-Trihydroxyicosatrienoic acid; (5Z,8Z,13E)-(15S)-11,12,15-Trihydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,13E)-(15S)-11,12,15-Trihydroxyicosa-5,8,12-trienoic acid	Arachidonic acid metabolism
413.2089	C14814	M+NaCl[1+]	0.0024	11,14,15-THETA; 11,14,15-Trihydroxyicosatrienoic acid; (5Z,8Z,12E)-11,14,15-Trihydroxyeicosa-5,8,12-trienoic acid; (5Z,8Z,12E)-11,14,15-Trihydroxyicosa-5,8,12-trienoic acid	Arachidonic acid metabolism
413.2912	CE5707	M+H2O+H[1+]	0.0014	11-hydroxyeicosatetraenoate glyceryl ester	Prostaglandin formation from arachidonate
413.292	CE5707	M+H2O+H[1+]	0.0022	11-hydroxyeicosatetraenoate glyceryl ester	Prostaglandin formation from arachidonate
413.2922	CE5707	M+H2O+H[1+]	0.0024	11-hydroxyeicosatetraenoate glyceryl ester	Prostaglandin formation from arachidonate
413.2925	CE5707	M+H2O+H[1+]	0.0027	11-hydroxyeicosatetraenoate glyceryl ester	Prostaglandin formation from arachidonate
413.2926	CE5707	M+H2O+H[1+]	0.0028	11-hydroxyeicosatetraenoate glyceryl ester	Prostaglandin formation from arachidonate
413.2927	CE5707	M+H2O+H[1+]	0.0029	11-hydroxyeicosatetraenoate glyceryl ester	Prostaglandin formation from arachidonate
413.2928	CE5707	M+H2O+H[1+]	0.003	11-hydroxyeicosatetraenoate glyceryl ester	Prostaglandin formation from arachidonate
413.293	CE5707	M+H2O+H[1+]	0.0032	11-hydroxyeicosatetraenoate glyceryl ester	Prostaglandin formation from arachidonate
413.3481	hpdcacrn	M[1+]	-0.0024	heptadecanoyl carnitine	Carnitine shuttle
413.3625	44mctr	M(Cl37)+H[1+]	0.0032	4,4-dimethylcholesta-8,14,24-trienol	Squalene and cholesterol biosynthesis
413.3625	C11455	M(Cl37)+H[1+]	0.0031	4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	Squalene and cholesterol biosynthesis
413.3625	C11508	M(Cl37)+H[1+]	0.0031	4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol; delta8,14 -Sterol	
413.3625	C15783	M(Cl37)+H[1+]	0.0031	5-Dehydroavenasterol	Squalene and cholesterol biosynthesis
413.3626	44mctr	M(Cl37)+H[1+]	0.0033	4,4-dimethylcholesta-8,14,24-trienol	Squalene and cholesterol biosynthesis
413.3626	C11455	M(Cl37)+H[1+]	0.0032	4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	Squalene and cholesterol biosynthesis
413.3626	C11508	M(Cl37)+H[1+]	0.0032	4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol; delta8,14 -Sterol	
413.3626	C15783	M(Cl37)+H[1+]	0.0032	5-Dehydroavenasterol	Squalene and cholesterol biosynthesis
413.3627	44mctr	M(Cl37)+H[1+]	0.0034	4,4-dimethylcholesta-8,14,24-trienol	Squalene and cholesterol biosynthesis
413.3627	C11455	M(Cl37)+H[1+]	0.0033	4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	Squalene and cholesterol biosynthesis
413.3627	C11508	M(Cl37)+H[1+]	0.0033	4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol; delta8,14 -Sterol	
413.3627	C15783	M(Cl37)+H[1+]	0.0033	5-Dehydroavenasterol	Squalene and cholesterol biosynthesis
413.3629	44mctr	M(Cl37)+H[1+]	0.0036	4,4-dimethylcholesta-8,14,24-trienol	Squalene and cholesterol biosynthesis
413.3629	C11455	M(Cl37)+H[1+]	0.0035	4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	Squalene and cholesterol biosynthesis
413.3629	C11508	M(Cl37)+H[1+]	0.0035	4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol; delta8,14 -Sterol	
413.3629	C15783	M(Cl37)+H[1+]	0.0035	5-Dehydroavenasterol	Squalene and cholesterol biosynthesis
413.363	44mctr	M(Cl37)+H[1+]	0.0037	4,4-dimethylcholesta-8,14,24-trienol	Squalene and cholesterol biosynthesis
413.363	C11455	M(Cl37)+H[1+]	0.0036	4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	Squalene and cholesterol biosynthesis
413.363	C11508	M(Cl37)+H[1+]	0.0036	4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol; delta8,14 -Sterol	
413.363	C15783	M(Cl37)+H[1+]	0.0036	5-Dehydroavenasterol	Squalene and cholesterol biosynthesis
413.3633	44mctr	M(Cl37)+H[1+]	0.004	4,4-dimethylcholesta-8,14,24-trienol	Squalene and cholesterol biosynthesis
413.3633	C11455	M(Cl37)+H[1+]	0.0039	4,4-Dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol	Squalene and cholesterol biosynthesis
413.3633	C11508	M(Cl37)+H[1+]	0.0039	4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol; delta8,14 -Sterol	
413.3633	C15783	M(Cl37)+H[1+]	0.0039	5-Dehydroavenasterol	Squalene and cholesterol biosynthesis
413.3929	C00751	M(Cl37)+H[1+]	-0.0029	Squalene; Spinacene; Supraene	Squalene and cholesterol biosynthesis
413.3929	C00751	M(S34)+H[1+]	-0.0015	Squalene; Spinacene; Supraene	Squalene and cholesterol biosynthesis
414.1446	C15976	M-HCOOK+H[1+]	-0.0039	2-Methyl-1-hydroxypropyl-ThPP; 2-Methyl-1-hydroxypropyl-TPP	Valine, leucine and isoleucine degradation
414.1451	C15976	M-HCOOK+H[1+]	-0.0034	2-Methyl-1-hydroxypropyl-ThPP; 2-Methyl-1-hydroxypropyl-TPP	Valine, leucine and isoleucine degradation
414.1464	C15976	M-HCOOK+H[1+]	-0.0021	2-Methyl-1-hydroxypropyl-ThPP; 2-Methyl-1-hydroxypropyl-TPP	Valine, leucine and isoleucine degradation
414.1465	C15976	M-HCOOK+H[1+]	-0.002	2-Methyl-1-hydroxypropyl-ThPP; 2-Methyl-1-hydroxypropyl-TPP	Valine, leucine and isoleucine degradation
414.2007	C06508	M+3H[3+]	-0.0011		
414.2007	CE5849	M+HCOONa[1+]	-0.0005	7'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2036	C06508	M+3H[3+]	0.0018		
414.2036	CE5849	M+HCOONa[1+]	0.0024	7'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2039	C06508	M+3H[3+]	0.0021		
414.2039	CE5849	M+HCOONa[1+]	0.0027	7'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2041	C06508	M+3H[3+]	0.0023		
414.2041	CE5849	M+HCOONa[1+]	0.0029	7'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2042	C06508	M+3H[3+]	0.0024		
414.2042	CE5849	M+HCOONa[1+]	0.003	7'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2043	C06508	M+3H[3+]	0.0025		
414.2043	CE5849	M+HCOONa[1+]	0.0031	7'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2044	C06508	M+3H[3+]	0.0026		
414.2044	CE5849	M+HCOONa[1+]	0.0032	7'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2045	C06508	M+3H[3+]	0.0027		
414.2045	CE5849	M+HCOONa[1+]	0.0033	7'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2046	C06508	M+3H[3+]	0.0028		
414.2046	CE5849	M+HCOONa[1+]	0.0034	7'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.205	C06508	M+3H[3+]	0.0032		
414.205	CE5849	M+HCOONa[1+]	0.0038	7'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.217	CE5719	M+K[1+]	0.0007	9'-carboxy-gama-chromanol	Vitamin E metabolism
414.226	CE4786	M+NaCl[1+]	-0.0036	nisinate	Omega-3 fatty acid metabolism
414.226	tethex3	M+NaCl[1+]	-0.0036	tetracosahexaenoic acid, n-3	Fatty acid activation
414.2277	CE4786	M+NaCl[1+]	-0.0019	nisinate	Omega-3 fatty acid metabolism
414.2277	tethex3	M+NaCl[1+]	-0.0019	tetracosahexaenoic acid, n-3	Fatty acid activation
414.231	CE4786	M+NaCl[1+]	0.0014	nisinate	Omega-3 fatty acid metabolism
414.231	tethex3	M+NaCl[1+]	0.0014	tetracosahexaenoic acid, n-3	Fatty acid activation
414.2736	CE5850	M+H[1+]	-0.0029	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2737	CE5850	M+H[1+]	-0.0028	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2738	CE5850	M+H[1+]	-0.0027	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2756	CE5850	M+H[1+]	-0.0009	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2763	CE5850	M+H[1+]	-0.0002	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2764	CE5850	M+H[1+]	-0.0001	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2772	CE5850	M+H[1+]	0.0007	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2797	CE5850	M+H[1+]	0.0032	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
414.2961	C05462	M-H4O2+H[1+]	-0.0041	Chenodeoxyglycocholate	Bile acid biosynthesis
414.2961	C05466	M-H4O2+H[1+]	-0.0041		Bile acid biosynthesis
414.2963	C05462	M-H4O2+H[1+]	-0.0039	Chenodeoxyglycocholate	Bile acid biosynthesis
414.2963	C05466	M-H4O2+H[1+]	-0.0039		Bile acid biosynthesis
415.1028	C00255	M+K[1+]	0.0017	Riboflavin; Lactoflavin; 7,8-Dimethyl-10-ribitylisoalloxazine; Vitamin B2	Vitamin B2 (riboflavin) metabolism
415.1825	C00353	M-H4O2+H[1+]	0.0028	Geranylgeranyl diphosphate; Geranylgeranyl pyrophosphate; all-trans-Geranylgeranyl diphosphate; all-trans-Geranylgeranyl pyrophosphate	Squalene and cholesterol biosynthesis
415.1825	C11356	M-H4O2+H[1+]	0.0028	trans,trans,cis-Geranylgeranyl diphosphate; trans,trans,cis-Geranylgeranyl pyrophosphate	Squalene and cholesterol biosynthesis
415.1842	17ahprgstrn	M+HCOOK[1+]	-0.0039	17alpha-Hydroxyprogesterone	C21-steroid hormone biosynthesis and metabolism
415.1842	C01176	M+HCOOK[1+]	-0.0039	17alpha-Hydroxyprogesterone; 17alpha-Hydroxy-4-pregnene-3,20-dione; Pregn-4-ene-3,20-dione-17-ol; 17alpha-Hydroxy-progesterone	C21-steroid hormone biosynthesis and metabolism
415.1842	C03205	M+HCOOK[1+]	-0.0039	11-Deoxycorticosterone; Deoxycorticosterone; Cortexone; 21-Hydroxy-4-pregnene-3,20-dione; Desoxycortone; DOC	C21-steroid hormone biosynthesis and metabolism
415.1842	C03748	M+HCOOK[1+]	-0.0039	16alpha-Hydroxyprogesterone; 16-alpha-Hydroxyprogesterone	C21-steroid hormone biosynthesis and metabolism
415.1842	C05498	M+HCOOK[1+]	-0.0039	11beta-Hydroxyprogesterone	C21-steroid hormone biosynthesis and metabolism
415.1842	CE1353	M+HCOOK[1+]	-0.0039	6beta-hydroxyprogesterone	C21-steroid hormone biosynthesis and metabolism
415.1842	CE5888	M+HCOOK[1+]	-0.0039	2beta-hydroxyprogesterone	C21-steroid hormone biosynthesis and metabolism
415.2566	C03990	M+K[1+]	-0.0039	3alpha-Hydroxy-5beta-cholanate; 3alpha-Hydroxy-5beta-cholanic acid; Lithocholic acid; Lithocholate	Bile acid biosynthesis
415.3394	C01628	M-H4O2+H[1+]	0.0035	Vitamin K	Vitamin K metabolism
415.3394	C02059	M-H4O2+H[1+]	0.0035	Phylloquinone; Vitamin K1; Phytonadione; 2-Methyl-3-phytyl-1,4-naphthoquinone	
415.3552	C15780	M+H2O+H[1+]	-0.0019	5-Dehydroepisterol	Squalene and cholesterol biosynthesis
415.3552	C15808	M-CO+H[1+]	-0.0018	4alpha-Methylzymosterol-4-carboxylate; 4alpha-Carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	Squalene and cholesterol biosynthesis
415.3552	C15816	M+H2O+H[1+]	-0.0019	3-Keto-4-methylzymosterol	
415.3552	CE5655	M-H2O+H[1+]	-0.0018	13'-hydroxy-gama-tocopherol	Vitamin E metabolism
415.3552	CE6219	M-H2O+H[1+]	-0.0018		Vitamin E metabolism
415.3552	CE7047	M[1+]	-0.0024		Vitamin E metabolism
415.3552	CE7101	M-H2O+H[1+]	-0.0018		Vitamin E metabolism
415.356	C15780	M+H2O+H[1+]	-0.0011	5-Dehydroepisterol	Squalene and cholesterol biosynthesis
415.356	C15808	M-CO+H[1+]	-0.001	4alpha-Methylzymosterol-4-carboxylate; 4alpha-Carboxy-4beta-methyl-5alpha-cholesta-8,24-dien-3beta-ol	Squalene and cholesterol biosynthesis
415.356	C15816	M+H2O+H[1+]	-0.0011	3-Keto-4-methylzymosterol	
415.356	CE5655	M-H2O+H[1+]	-0.001	13'-hydroxy-gama-tocopherol	Vitamin E metabolism
415.356	CE6219	M-H2O+H[1+]	-0.001		Vitamin E metabolism
415.356	CE7047	M[1+]	-0.0016		Vitamin E metabolism
415.356	CE7101	M-H2O+H[1+]	-0.001		Vitamin E metabolism
415.3621	hpdcacrn	M(C13)+H[1+]	0.0009	heptadecanoyl carnitine	Carnitine shuttle
415.3623	hpdcacrn	M(C13)+H[1+]	0.0011	heptadecanoyl carnitine	Carnitine shuttle
415.3631	hpdcacrn	M(C13)+H[1+]	0.0019	heptadecanoyl carnitine	Carnitine shuttle
415.3633	hpdcacrn	M(C13)+H[1+]	0.0021	heptadecanoyl carnitine	Carnitine shuttle
415.3641	hpdcacrn	M(C13)+H[1+]	0.0029	heptadecanoyl carnitine	Carnitine shuttle
415.365	hpdcacrn	M(C13)+H[1+]	0.0038	heptadecanoyl carnitine	Carnitine shuttle
416.1589	CE5848	M+HCOOK[1+]	-0.0006	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
416.1589	CE7109	M+HCOOK[1+]	-0.0006	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
416.1589	CE7110	M+HCOOK[1+]	-0.0006	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
416.1601	CE5848	M+HCOOK[1+]	0.0006	7'-carboxy-gama-tocotrienol	Vitamin E metabolism
416.1601	CE7109	M+HCOOK[1+]	0.0006	5(S),6(S)-epoxy-15(R)-HEPE	Putative anti-Inflammatory metabolites formation from EPA
416.1601	CE7110	M+HCOOK[1+]	0.0006	5,6-epoxy,18R-HEPE	Putative anti-Inflammatory metabolites formation from EPA
416.2055	C00440	M-CO2+H[1+]	0.0014	5-Methyltetrahydrofolate	Methionine and cysteine metabolism$Selenoamino acid metabolism$Biopterin metabolism$Vitamin B9 (folate) metabolism
416.2058	C00440	M-CO2+H[1+]	0.0017	5-Methyltetrahydrofolate	Methionine and cysteine metabolism$Selenoamino acid metabolism$Biopterin metabolism$Vitamin B9 (folate) metabolism
416.2147	CE5844	M+HCOONa[1+]	-0.0022	7'-carboxy-alpha-chromanol	Vitamin E metabolism
416.2176	CE5844	M+HCOONa[1+]	0.0007	7'-carboxy-alpha-chromanol	Vitamin E metabolism
416.2196	CE5844	M+HCOONa[1+]	0.0027	7'-carboxy-alpha-chromanol	Vitamin E metabolism
416.2716	CE5850	M(Cl37)+H[1+]	-0.0021	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
416.2716	CE5850	M(S34)+H[1+]	-0.0007	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
416.2741	C11695	M+HCOONa[1+]	-0.003	Anandamide; Arachidonylethanolamide; N-(5Z,8Z,11Z,14Z-icosatetraenoyl)-ethanolamide	Prostaglandin formation from arachidonate
416.2741	CE5850	M(Cl37)+H[1+]	0.0004	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
416.2741	CE5850	M(S34)+H[1+]	0.0018	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
416.2761	C11695	M+HCOONa[1+]	-0.001	Anandamide; Arachidonylethanolamide; N-(5Z,8Z,11Z,14Z-icosatetraenoyl)-ethanolamide	Prostaglandin formation from arachidonate
416.2761	CE5850	M(Cl37)+H[1+]	0.0024	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
416.2761	CE5850	M(S34)+H[1+]	0.0038	11'-carboxy-alpha-tocotrienol	Vitamin E metabolism
416.2779	C11695	M+HCOONa[1+]	0.0008	Anandamide; Arachidonylethanolamide; N-(5Z,8Z,11Z,14Z-icosatetraenoyl)-ethanolamide	Prostaglandin formation from arachidonate
416.3239	C02592	M-HCOONa+H[1+]	0.0022	Taurolithocholate; Taurolithocholic acid	Bile acid biosynthesis
416.327	C01673	M[1+]	-0.002	Calcitriol	Vitamin D3 (cholecalciferol) metabolism
416.327	C05457	M[1+]	-0.002	7alpha,12alpha-Dihydroxycholest-4-en-3-one	Bile acid biosynthesis
416.327	C17331	M[1+]	-0.002		Bile acid biosynthesis
416.327	C17332	M[1+]	-0.002		Bile acid biosynthesis
416.327	C17333	M[1+]	-0.002		Bile acid biosynthesis
416.327	C17336	M[1+]	-0.002		Bile acid biosynthesis
416.327	C17339	M[1+]	-0.002		Bile acid biosynthesis
416.327	CE1337	M[1+]	-0.002	24,25-Dihydroxyvitamin D3	Vitamin D3 (cholecalciferol) metabolism
416.327	CE2201	M[1+]	-0.002	23S,25-dihydroxyvitamin D3	Vitamin D3 (cholecalciferol) metabolism
416.3288	C01673	M[1+]	-0.0002	Calcitriol	Vitamin D3 (cholecalciferol) metabolism
416.3288	C05457	M[1+]	-0.0002	7alpha,12alpha-Dihydroxycholest-4-en-3-one	Bile acid biosynthesis
416.3288	C17331	M[1+]	-0.0002		Bile acid biosynthesis
416.3288	C17332	M[1+]	-0.0002		Bile acid biosynthesis
416.3288	C17333	M[1+]	-0.0002		Bile acid biosynthesis
416.3288	C17336	M[1+]	-0.0002		Bile acid biosynthesis
416.3288	C17339	M[1+]	-0.0002		Bile acid biosynthesis
416.3288	CE1337	M[1+]	-0.0002	24,25-Dihydroxyvitamin D3	Vitamin D3 (cholecalciferol) metabolism
416.3288	CE2201	M[1+]	-0.0002	23S,25-dihydroxyvitamin D3	Vitamin D3 (cholecalciferol) metabolism
417.1935	CE5994	M-H4O2+H[1+]	-0.0033	20-oxo-leukotriene E4	Leukotriene metabolism
417.1937	CE5994	M-H4O2+H[1+]	-0.0031	20-oxo-leukotriene E4	Leukotriene metabolism
417.224	C05475	M+HCOONa[1+]	-0.0008	11beta,21-Dihydroxy-5beta-pregnane-3,20-dione; 5beta-Pregnane-11beta,21-diol-3,20-dione	C21-steroid hormone biosynthesis and metabolism
417.224	C05478	M+HCOONa[1+]	-0.0008	3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione; 5beta-Pregnane-3alpha,21-diol-11,20-dione	C21-steroid hormone biosynthesis and metabolism
417.224	C05487	M+HCOONa[1+]	-0.0008	17alpha,21-Dihydroxypregnenolone	C21-steroid hormone biosynthesis and metabolism
417.236	C13856	M+K[1+]	-0.0038	2-Arachidonoylglycerol; 2-Arachidonoyl-sn-glycerol	Prostaglandin formation from arachidonate
417.2392	C13856	M+K[1+]	-0.0006	2-Arachidonoylglycerol; 2-Arachidonoyl-sn-glycerol	Prostaglandin formation from arachidonate
417.3015	CE5855	M[1+]	0.001	11'-carboxy-alpha-chromanol	Vitamin E metabolism
417.3036	CE5855	M[1+]	0.0031	11'-carboxy-alpha-chromanol	Vitamin E metabolism
418.1944	CE2053	M+HCOONa[1+]	-0.0018	20-oxo-leukotriene B4	Leukotriene metabolism
418.1944	CE5138	M+HCOONa[1+]	-0.0018	12-oxo-20-hydroxy-leukotriene B4	Leukotriene metabolism
418.1944	CE5661	M+HCOONa[1+]	-0.0018	15-oxo-lipoxin A4	Arachidonic acid metabolism
418.1944	CE7088	M+HCOONa[1+]	-0.0018	PGH3	Putative anti-Inflammatory metabolites formation from EPA
418.1944	CE7112	M+HCOONa[1+]	-0.0018	15-epi-lipoxin A5	Putative anti-Inflammatory metabolites formation from EPA
418.1944	CE7113	M+HCOONa[1+]	-0.0018	15-epi-lipoxin B5	Putative anti-Inflammatory metabolites formation from EPA
418.1944	CE7114	M+HCOONa[1+]	-0.0018		Putative anti-Inflammatory metabolites formation from EPA
418.1944	CE7115	M+HCOONa[1+]	-0.0018	20-hydroxy-leukotriene B5	Putative anti-Inflammatory metabolites formation from EPA
418.2	CE2053	M+HCOONa[1+]	0.0038	20-oxo-leukotriene B4	Leukotriene metabolism
418.2	CE5138	M+HCOONa[1+]	0.0038	12-oxo-20-hydroxy-leukotriene B4	Leukotriene metabolism
418.2	CE5661	M+HCOONa[1+]	0.0038	15-oxo-lipoxin A4	Arachidonic acid metabolism
418.2	CE7088	M+HCOONa[1+]	0.0038	PGH3	Putative anti-Inflammatory metabolites formation from EPA
418.2	CE7112	M+HCOONa[1+]	0.0038	15-epi-lipoxin A5	Putative anti-Inflammatory metabolites formation from EPA
418.2	CE7113	M+HCOONa[1+]	0.0038	15-epi-lipoxin B5	Putative anti-Inflammatory metabolites formation from EPA
418.2	CE7114	M+HCOONa[1+]	0.0038		Putative anti-Inflammatory metabolites formation from EPA
418.2	CE7115	M+HCOONa[1+]	0.0038	20-hydroxy-leukotriene B5	Putative anti-Inflammatory metabolites formation from EPA
418.2677	CE5846	M+H2O+H[1+]	-0.0037	11'-carboxy-gama-tocotrienol	Vitamin E metabolism
418.2695	CE5846	M+H2O+H[1+]	-0.0019	11'-carboxy-gama-tocotrienol	Vitamin E metabolism
418.2699	CE5846	M+H2O+H[1+]	-0.0015	11'-carboxy-gama-tocotrienol	Vitamin E metabolism
418.27	CE5846	M+H2O+H[1+]	-0.0014	11'-carboxy-gama-tocotrienol	Vitamin E metabolism
418.2712	CE5846	M+H2O+H[1+]	-0.0002	11'-carboxy-gama-tocotrienol	Vitamin E metabolism
418.3052	CE5855	M+H[1+]	-0.0026	11'-carboxy-alpha-chromanol	Vitamin E metabolism
418.3058	CE5855	M+H[1+]	-0.002	11'-carboxy-alpha-chromanol	Vitamin E metabolism
418.3072	CE5855	M+H[1+]	-0.0006	11'-carboxy-alpha-chromanol	Vitamin E metabolism
418.3076	CE5855	M+H[1+]	-0.0002	11'-carboxy-alpha-chromanol	Vitamin E metabolism
418.3083	CE5855	M+H[1+]	0.0005	11'-carboxy-alpha-chromanol	Vitamin E metabolism
418.3433	C01673	M(C13)+H[1+]	0.0036	Calcitriol	Vitamin D3 (cholecalciferol) metabolism
418.3433	C05445	M[1+]	-0.0014	3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al	Bile acid biosynthesis
418.3433	C05453	M[1+]	-0.0014	7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one	Bile acid biosynthesis
418.3433	C05457	M(C13)+H[1+]	0.0036	7alpha,12alpha-Dihydroxycholest-4-en-3-one	Bile acid biosynthesis
418.3433	C05458	M[1+]	-0.0014	7alpha,12alpha-Dihydroxy-5alpha-cholestan-3-one	Bile acid biosynthesis
418.3433	C05499	M[1+]	-0.0014	17alpha,20alpha-Dihydroxycholesterol	C21-steroid hormone biosynthesis and metabolism
418.3433	C05501	M[1+]	-0.0014	20alpha,22beta-Dihydroxycholesterol; (22R)-20alpha,22-Dihydroxycholesterol	C21-steroid hormone biosynthesis and metabolism
418.3433	C06341	M[1+]	-0.0014	7alpha,27-Dihydroxycholesterol; Cholest-5-ene-3beta,7alpha,26-triol; Cholest-5-ene-3beta,7alpha,27-triol	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism
418.3433	C15518	M[1+]	-0.0014	(24S)-Cholest-5-ene-3beta,7alpha,24-triol	Bile acid biosynthesis
418.3433	C15520	M[1+]	-0.0014	Cholest-5-ene-3beta,7alpha,25-triol; 7alpha,25-Dihydroxycholesterol	Bile acid biosynthesis$C21-steroid hormone biosynthesis and metabolism
418.3433	C17331	M(C13)+H[1+]	0.0036		Bile acid biosynthesis
418.3433	C17332	M(C13)+H[1+]	0.0036		Bile acid biosynthesis
418.3433	C17333	M(C13)+H[1+]	0.0036		Bile acid biosynthesis
418.3433	C17336	M(C13)+H[1+]	0.0036		Bile acid biosynthesis
418.3433	C17339	M(C13)+H[1+]	0.0036		Bile acid biosynthesis
418.3433	CE1337	M(C13)+H[1+]	0.0036	24,25-Dihydroxyvitamin D3	Vitamin D3 (cholecalciferol) metabolism
418.3433	CE2201	M(C13)+H[1+]	0.0036	23S,25-dihydroxyvitamin D3	Vitamin D3 (cholecalciferol) metabolism
418.3433	CE4898	M-CO+H[1+]	-0.0008	13'-carboxy-gama-tocopherol	Vitamin E metabolism
418.3433	CE5530	M[1+]	-0.0014	7alpha,27-dihydroxycholesterol	Bile acid biosynthesis
418.356	C01747	M-CO2+H[1+]	0.0032	Psychosine; Galactosylsphingosine; O-Galactosylsphingosine	Glycosphingolipid metabolism
418.356	C02990	M+H2O+H[1+]	0.0032	L-Palmitoylcarnitine	Carnitine shuttle$Saturated fatty acids beta-oxidation
418.3628	CE7047	M(Cl37)+H[1+]	0.0007		Vitamin E metabolism
418.3628	CE7047	M(S34)+H[1+]	0.0021		Vitamin E metabolism
